price,status,area,rate_per_sqft,property_type,locality,builder_name,rera_approval,bhk_count,socity,company_name,flat_type
12200000,ready to move,1617,7544.0,2 bhk apartment in godrej icon,sector 88a,growmax wealth management services,False,2,godrej icon,godrej,apartment
5300000,ready to move,1628,3255.0,3 bhk apartment in sare crescent parc,sector-92 gurgaon,growmax wealth management services,False,3,sare crescent parc,sare,apartment
4900000,ready to move,1190,4117.0,3 bhk apartment in sare crescent parc,sector-92 gurgaon,growmax wealth management services,False,3,sare crescent parc,sare,apartment
4300000,ready to move,1004,4282.0,2 bhk apartment in sare crescent parc,sector-92 gurgaon,home,False,2,sare crescent parc,sare,apartment
28300000,under construction,2720,10404.0,4 bhk apartment in godrej meridien,sector 106,property in gurgaon,True,4,godrej meridien,godrej,apartment
4300000,ready to move,768,5598.0,2 bhk apartment in pyramid urban 67a,sector 67,properties for sale in gurgaon,False,2,pyramid urban 67a,pyramid,apartment
7486000,under construction,1099,6811.0,2 bhk apartment in hero homes gurgaon,sector 104,group 3 realtors,True,2,hero homes gurgaon,hero,apartment
3500000,ready to move,810,4320.0,2 bhk independent house in  16 acres,maruti kunj,karshni buildwell,False,2,16 acres,16,house
2600000,under construction,638,4076.0,3 bhk apartment in signature global golf green sector 79 gurgaon,sector 79,jitender,False,3,signature global golf green sector 79 gurgaon,signature,apartment
2580000,under construction,633,4076.0,3 bhk apartment in signature global builders golf greens sector 79 gurgaon,sector 79,karshni buildwell,False,3,signature global builders golf greens sector 79 gurgaon,signature,apartment
1453000,under construction,356,4082.0,1 bhk apartment in signature global builders golf greens sector 79 gurgaon,sector 79,rajkrit real estate,False,1,signature global builders golf greens sector 79 gurgaon,signature,apartment
20100000,under construction,2002,10039.0,3 bhk apartment in godrej meridien,sector 106,signature global,True,3,godrej meridien,godrej,apartment
27200000,under construction,2567,10596.0,3 bhk apartment in emaar digi homes,sector 62,signature global,True,3,emaar digi homes,emaar,apartment
16000000,ready to move,3200,5000.0,4 bhk apartment in emaar gurgaon greens,sector 102,signature global,False,4,emaar gurgaon greens,emaar,apartment
2196000,under construction,707,3106.0,2 bhk apartment in signature global orchard avenue,sector 93,karshni buildwell,True,2,signature global orchard avenue,signature,apartment
14600000,ready to move,1930,7564.0,3 bhk apartment in dlf the skycourt,sector 86,karshni buildwell,False,3,dlf the skycourt,dlf,apartment
2082000,under construction,508,4098.0,2 bhk apartment in mahira homes 95,sector 95,karshni buildwell,True,2,mahira homes 95,mahira,apartment
2630000,under construction,645,4077.0,3 bhk apartment in mahira homes 95,sector 95,tarun tanwar,True,3,mahira homes 95,mahira,apartment
2630000,under construction,645,4077.0,3 bhk apartment in mahira homes 95,sector 95,karshni buildwell,True,3,mahira homes 95,mahira,apartment
2082000,under construction,508,4098.0,2 bhk apartment in mahira homes 95,sector 95,rainbow homz,True,2,mahira homes 95,mahira,apartment
2630000,under construction,645,4077.0,3 bhk apartment in mahira homes 95,sector 95,rainbow homz,True,3,mahira homes 95,mahira,apartment
2082000,under construction,508,4098.0,2 bhk apartment in mahira homes 95,sector 95,landscape realtors,True,2,mahira homes 95,mahira,apartment
2630000,under construction,645,4077.0,3 bhk apartment in mahira homes 95,sector 95,home,True,3,mahira homes 95,mahira,apartment
2630000,under construction,645,4077.0,3 bhk apartment in mahira homes 95,sector 95,property in gurgaon,True,3,mahira homes 95,mahira,apartment
9100000,ready to move,2122,4288.0,3 bhk apartment in eldeco accolade,sector 2 sohna,properties for sale in gurgaon,False,3,eldeco accolade,eldeco,apartment
2629000,under construction,645,4077.0,3 bhk apartment in mahira homes 95,sector 95,key 4 you,True,3,mahira homes 95,mahira,apartment
37500000,ready to move,8159,4596.0,5 bhk apartment in satya the hermitage,sector 103,key 4 you,False,5,satya the hermitage,satya,apartment
13200000,ready to move,2475,5350.0,4 bhk apartment in conscient heritage max,sector 102,aman,False,4,conscient heritage max,conscient,apartment
10000000,ready to move,1870,5350.0,3 bhk apartment in conscient heritage max,sector 102,team realistic one pvt ltd,False,3,conscient heritage max,conscient,apartment
11100000,ready to move,2075,5350.0,3 bhk apartment in conscient heritage max,sector 102,truvisory infratech,False,3,conscient heritage max,conscient,apartment
10000000,ready to move,1880,5350.0,3 bhk apartment in conscient heritage max,sector 102,truvisory infratech,False,3,conscient heritage max,conscient,apartment
14800000,ready to move,2775,5350.0,4 bhk apartment in conscient heritage max,sector 102,truvisory infratech,False,4,conscient heritage max,conscient,apartment
6715000,ready to move,1342,5003.0,2 bhk apartment,sector 77,truvisory infratech,False,2,outside socity,outside,plot
85500000,ready to move,7400,11554.0,5 bhk apartment in experion windchants villa,sector 112,truvisory infratech,False,5,experion w,experion,apartment
32600000,ready to move,2802,11634.0,3 bhk apartment in experion windchants,sector 112,truvisory infratech,False,3,experion w,experion,apartment
31200000,ready to move,2882,10825.0,3 bhk apartment in m3m golf estate,sector 65,growmax wealth management services,False,3,m3m golf estate,m3m,apartment
40000000,ready to move,3799,10529.0,3 bhk apartment in m3m golf estate,sector 65,growmax wealth management services,False,3,m3m golf estate,m3m,apartment
22500000,ready to move,3461,6525.0,4 bhk apartment in bptp amstoria country floor,sector 102,growmax wealth management services,False,4,bptp amstoria country floor,bptp,apartment
13800000,ready to move,2147,6447.0,3 bhk apartment in bptp amstoria country floor,sector 102,wakefield buildwell pvt ltd,False,3,bptp amstoria country floor,bptp,apartment
18700000,ready to move,2922,6428.0,4 bhk apartment in bptp amstoria country floor,sector 102,wakefield buildwell pvt ltd,False,4,bptp amstoria country floor,bptp,apartment
37200000,ready to move,5709,6525.0,4 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,4,bptp amstoria country floor,bptp,apartment
19700000,ready to move,2833,6964.0,3 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,3,bptp amstoria country floor,bptp,apartment
15300000,ready to move,2384,6447.0,3 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,3,bptp amstoria country floor,bptp,apartment
22700000,ready to move,3480,6525.0,4 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,4,bptp amstoria country floor,bptp,apartment
12800000,ready to move,1999,6447.0,3 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,3,bptp amstoria country floor,bptp,apartment
24000000,ready to move,3693,6525.0,4 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,4,bptp amstoria country floor,bptp,apartment
23200000,ready to move,3560,6525.0,4 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,4,bptp amstoria country floor,bptp,apartment
35000000,ready to move,5374,6525.0,4 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,4,bptp amstoria country floor,bptp,apartment
16700000,ready to move,2877,5818.0,4 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,4,bptp amstoria country floor,bptp,apartment
20000000,ready to move,2873,6964.0,4 bhk apartment in bptp amstoria country floor,sector 102,truvisory infratech,False,4,bptp amstoria country floor,bptp,apartment
16900000,ready to move,1890,8941.0,3 bhk apartment in conscient heritage one,sector 62,truvisory infratech,False,3,conscient heritage one,conscient,apartment
19500000,ready to move,2390,8158.0,4 bhk apartment in conscient heritage one,sector 62,truvisory infratech,False,4,conscient heritage one,conscient,apartment
11500000,ready to move,1300,8846.0,2 bhk apartment in pioneer park ph 1,sector 61,truvisory infratech,False,2,pioneer park ph 1,pioneer,apartment
14500000,ready to move,1800,8055.0,3 bhk apartment in new door sushan a2 a24,sector 43,sharmasandeep2112,False,3,new door sushan a2 a24,new,apartment
33100000,ready to move,4632,7149.0,4 bhk apartment in spaze privy,sector 72,sharmasandeep2112,False,4,spaze privy,spaze,apartment
33100000,ready to move,4632,7149.0,4 bhk apartment in spaze privy,sector 72,ankur estate,False,4,spaze privy,spaze,apartment
2314000,under construction,643,3600.0,3 bhk apartment in gls arawali homes 2,sector 4 sohna,truvisory infratech,True,3,gls arawali homes 2,gls,apartment
2322000,under construction,645,3600.0,3 bhk apartment in gls arawali homes 2,sector 4 sohna,spaze group,True,3,gls arawali homes 2,gls,apartment
15000000,ready to move,1700,8823.0,3 bhk apartment in puri diplomatic greens,sector 110a,stpl,False,3,puri diplomatic greens,puri,apartment
39500000,ready to move,3854,10249.0,4 bhk villa in sobha international city,sector 109,home,False,4,sobha international city,sobha,villa
9666000,under construction,1359,7112.0,2 bhk apartment in shapoorji pallonji joyville,sector 102,property in gurgaon,True,2,shapoorji pallonji joyville,shapoorji,apartment
33100000,ready to move,4632,7149.0,4 bhk apartment in spaze privy,sector 72,properties for sale in gurgaon,False,4,spaze privy,spaze,apartment
14600000,ready to move,1930,7564.0,3 bhk apartment in dlf the skycourt,sector 86,a friend reality,False,3,dlf the skycourt,dlf,apartment
9666000,under construction,1359,7112.0,2 bhk apartment in shapoorji pallonji joyville,sector 102,growmax wealth management services,True,2,shapoorji pallonji joyville,shapoorji,apartment
9666000,under construction,1359,7112.0,2 bhk apartment in shapoorji pallonji joyville,sector 102,spaze towers p limited,True,2,shapoorji pallonji joyville,shapoorji,apartment
9699000,under construction,1389,6982.0,3 bhk apartment in hero homes gurgaon,sector 104,karshnigroup,True,3,hero homes gurgaon,hero,apartment
16600000,ready to move,2103,7893.0,3 bhk apartment in dlf the ultima,sector 81,growmax wealth management services,False,3,dlf the ultima,dlf,apartment
24000000,ready to move,2831,8477.0,4 bhk apartment in dlf the ultima,sector 81,growmax wealth management services,False,4,dlf the ultima,dlf,apartment
15000000,ready to move,1930,7772.0,3 bhk apartment in dlf the ultima,sector 81,growmax wealth management services,False,3,dlf the ultima,dlf,apartment
21000000,ready to move,4518,4648.0,4 bhk independent floor,palam vihar,realty expert,False,4,outside socity,outside,plot
15600000,ready to move,2350,6669.0,3 bhk apartment in aipl the peaceful homes,sector 70a,realty expert,False,3,aipl the peaceful homes,aipl,apartment
14300000,ready to move,2150,6669.0,3 bhk apartment in aipl the peaceful homes,sector 70a,realty expert,False,3,aipl the peaceful homes,aipl,apartment
19500000,ready to move,2925,6669.0,4 bhk apartment in aipl the peaceful homes,sector 70a,dharmender saini,False,4,aipl the peaceful homes,aipl,apartment
11400000,ready to move,1719,6669.0,2 bhk apartment in aipl the peaceful homes,sector 70a,truvisory infratech,False,2,aipl the peaceful homes,aipl,apartment
10400000,ready to move,1565,6669.0,2 bhk apartment in aipl the peaceful homes,sector 70a,truvisory infratech,False,2,aipl the peaceful homes,aipl,apartment
16500000,ready to move,2475,6669.0,3 bhk apartment in aipl the peaceful homes,sector 70a,truvisory infratech,False,3,aipl the peaceful homes,aipl,apartment
9900000,ready to move,2000,4950.0,3 bhk apartment in satya the hermitage,sector 103,truvisory infratech,False,3,satya the hermitage,satya,apartment
12100000,ready to move,2637,4588.0,4 bhk apartment in satya the hermitage,sector 103,truvisory infratech,False,4,satya the hermitage,satya,apartment
21500000,ready to move,4715,4560.0,5 bhk apartment in satya the hermitage,sector 103,truvisory infratech,False,5,satya the hermitage,satya,apartment
21500000,ready to move,4715,4560.0,4 bhk apartment in satya the hermitage,sector 103,home,False,4,satya the hermitage,satya,apartment
1985000,ready to move,584,3400.0,2 bhk apartment in pivotal devaan,sector 84,property in gurgaon,False,2,pivotal devaan,pivotal,apartment
1982000,ready to move,583,3400.0,2 bhk apartment in pivotal devaan,sector 84,properties for sale in gurgaon,False,2,pivotal devaan,pivotal,apartment
11300000,ready to move,1228,9201.0,3 bhk apartment in emaar imperial gardens,sector 102,truvisory infratech,False,3,emaar imperial gardens,emaar,apartment
1952000,under construction,488,4000.0,2 bhk apartment in agrante kavyam homes,sector 108,truvisory infratech,True,2,agrante kavyam homes,agrante,apartment
2048000,under construction,512,4000.0,2 bhk apartment in agrante kavyam homes,sector 108,truvisory infratech,True,2,agrante kavyam homes,agrante,apartment
22000000,ready to move,2350,9361.0,3 bhk apartment in central park bellevue,sector 48,truvisory infratech,False,3,central park bellevue,central,apartment
24000000,ready to move,2550,9411.0,3 bhk apartment in central park bellevue,sector 48,truvisory infratech,False,3,central park bellevue,central,apartment
4000000,ready to move,850,4706.0,2 bhk apartment in krishna homes,sector 4,truvisory infratech,False,2,krishna homes,krishna,apartment
3400000,ready to move,1000,3400.0,3 bhk independent floor in a3s builders,rajendra park,jyoty enterprises,False,3,a3s builders,a3s,floor
3700000,ready to move,1050,3523.0,3 bhk independent floor in a3s builders,rajendra park,jyoty enterprises,False,3,a3s builders,a3s,floor
40500000,ready to move,4857,8351.0,4 bhk apartment in experion windchants,sector 112,krishna properties,False,4,experion w,experion,apartment
14800000,under construction,2000,7400.0,3 bhk apartment in m3m skywalk,sector 74,a3sbuilders and developers,True,3,m3m skywalk,m3m,apartment
15000000,under construction,2032,7400.0,3 bhk apartment in m3m skywalk,sector 74,a3sbuilders and developers,True,3,m3m skywalk,m3m,apartment
10400000,under construction,1406,7400.0,2 bhk apartment in m3m skywalk,sector 74,growmax wealth management services,True,2,m3m skywalk,m3m,apartment
12400000,under construction,1682,7400.0,2 bhk apartment in m3m skywalk,sector 74,just plan solution pvt ltd,True,2,m3m skywalk,m3m,apartment
10400000,under construction,1415,7400.0,2 bhk apartment in m3m skywalk,sector 74,just plan solution pvt ltd,True,2,m3m skywalk,m3m,apartment
14900000,under construction,2018,7400.0,3 bhk apartment in m3m skywalk,sector 74,just plan solution pvt ltd,True,3,m3m skywalk,m3m,apartment
10500000,under construction,1424,7400.0,2 bhk apartment in m3m skywalk,sector 74,just plan solution pvt ltd,True,2,m3m skywalk,m3m,apartment
24000000,ready to move,2802,8573.0,3 bhk apartment in experion windchants,sector 112,just plan solution pvt ltd,False,3,experion w,experion,apartment
8525000,under construction,1550,5500.0,3 bhk apartment in ats grandstand,sector 99a,home,True,3,ats grandstand,ats,apartment
9625000,under construction,1750,5500.0,3 bhk apartment in ats grandstand,sector 99a,property in gurgaon,True,3,ats grandstand,ats,apartment
9367000,under construction,1276,7341.0,3 bhk apartment in eldeco accolade,sector 2 sohna,properties for sale in gurgaon,True,3,eldeco accolade,eldeco,apartment
7764000,under construction,1062,7311.0,3 bhk apartment in eldeco accolade,sector 2 sohna,truvisory infratech,True,3,eldeco accolade,eldeco,apartment
7953000,under construction,1243,6399.0,2 bhk apartment in m3m sierra 68,sector 68,truvisory infratech,True,2,m3m sierra 68,m3m,apartment
7985000,under construction,1248,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
9278000,under construction,1450,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7845000,under construction,1226,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7832000,under construction,1224,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7819000,under construction,1222,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7800000,under construction,1219,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7787000,under construction,1217,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
10000000,under construction,1545,6499.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
9605000,under construction,1478,6499.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7627000,under construction,1192,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7811000,under construction,1202,6499.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7678000,under construction,1200,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7672000,under construction,1199,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
8088000,under construction,1264,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
7659000,under construction,1197,6399.0,2 bhk apartment in m3m sierra 68,sector 68,just plan solution pvt ltd,True,2,m3m sierra 68,m3m,apartment
5580000,under construction,1082,5161.0,3 bhk apartment in signature global park 4 and 5,sector 36 sohna,home,True,3,signature global park 4 and 5,signature,apartment
5580000,under construction,1082,5161.0,3 bhk apartment in signature global park 4 and 5,sector 36 sohna,property in gurgaon,True,3,signature global park 4 and 5,signature,apartment
19500000,ready to move,2925,6669.0,4 bhk apartment in aipl the peaceful homes,sector 70a,properties for sale in gurgaon,False,4,aipl the peaceful homes,aipl,apartment
11400000,ready to move,1719,6669.0,2 bhk apartment in aipl the peaceful homes,sector 70a,shree royal estate,False,2,aipl the peaceful homes,aipl,apartment
10400000,ready to move,1565,6669.0,2 bhk apartment in aipl the peaceful homes,sector 70a,shree royal estate,False,2,aipl the peaceful homes,aipl,apartment
16500000,ready to move,2475,6669.0,3 bhk apartment in aipl the peaceful homes,sector 70a,jps realtors,False,3,aipl the peaceful homes,aipl,apartment
9699000,under construction,1389,6982.0,3 bhk apartment in hero homes gurgaon,sector 104,jps realtors,True,3,hero homes gurgaon,hero,apartment
11700000,under construction,1689,6985.0,3 bhk apartment in hero homes gurgaon,sector 104,jps realtors,True,3,hero homes gurgaon,hero,apartment
9499000,under construction,1359,6989.0,3 bhk apartment in hero homes gurgaon,sector 104,jps realtors,True,3,hero homes gurgaon,hero,apartment
7699000,under construction,1099,7005.0,2 bhk apartment in hero homes gurgaon,sector 104,jps realtors,True,2,hero homes gurgaon,hero,apartment
17800000,under construction,2003,8908.0,3 bhk apartment in sobha city,sector 108,jps realtors,True,3,sobha city,sobha,apartment
15200000,under construction,1711,8908.0,3 bhk apartment in sobha city,sector 108,jps realtors,True,3,sobha city,sobha,apartment
12300000,under construction,1381,8908.0,2 bhk apartment in sobha city,sector 108,jps realtors,True,2,sobha city,sobha,apartment
21800000,under construction,2343,9308.0,3 bhk apartment in sobha city,sector 108,jps realtors,True,3,sobha city,sobha,apartment
19200000,under construction,2072,9308.0,3 bhk apartment in sobha city,sector 108,jps realtors,True,3,sobha city,sobha,apartment
11300000,under construction,2000,5650.0,3 bhk apartment in emaar palm heights,sector 77,jps realtors,True,3,emaar palm heights,emaar,apartment
12300000,under construction,2025,6074.0,3 bhk apartment in emaar palm heights,sector 77,jps realtors,True,3,emaar palm heights,emaar,apartment
15600000,ready to move,2350,6669.0,3 bhk apartment in aipl the peaceful homes,sector 70a,jps realtors,False,3,aipl the peaceful homes,aipl,apartment
14300000,ready to move,2150,6669.0,3 bhk apartment in aipl the peaceful homes,sector 70a,jps realtors,False,3,aipl the peaceful homes,aipl,apartment
16600000,ready to move,2103,7893.0,3 bhk apartment in dlf the ultima,sector 81,jps realtors,False,3,dlf the ultima,dlf,apartment
24000000,ready to move,2831,8477.0,4 bhk apartment in dlf the ultima,sector 81,home,False,4,dlf the ultima,dlf,apartment
15000000,ready to move,1930,7772.0,3 bhk apartment in dlf the ultima,sector 81,property in gurgaon,False,3,dlf the ultima,dlf,apartment
3100000,under construction,850,3647.0,2 bhk apartment,ashok vihar phase ii,properties for sale in gurgaon,False,2,outside socity,outside,plot
69500000,ready to move,6300,11031.0,5 bhk apartment in experion windchants villa,sector 112,jps realtors,False,5,experion w,experion,apartment
13400000,under construction,1330,10075.0,2 bhk apartment in tata housing development tata la vida,sector 113,jps realtors,True,2,tata hous,tata,apartment
69500000,ready to move,6300,11031.0,5 bhk villa in experion windchants villa,sector 112,aryan realty,False,5,experion w,experion,villa
16000000,under construction,1305,12260.0,3 bhk apartment in signature global city 63a,sector 63a,growmax wealth management services,True,3,signature global city 63a,signature,apartment
2630000,under construction,835,3149.0,3 bhk apartment in rof amaltas,sector 92,growmax wealth management services,True,3,rof amaltas,rof,apartment
8350000,under construction,1215,6872.0,2 bhk apartment in shapoorji pallonji joyville,sector 102,growmax wealth management services,True,2,shapoorji pallonji joyville,shapoorji,apartment
12600000,under construction,1852,6803.0,3 bhk apartment in shapoorji pallonji joyville,sector 102,aab realty,True,3,shapoorji pallonji joyville,shapoorji,apartment
9490000,under construction,1359,6983.0,2 bhk apartment in shapoorji pallonji joyville,sector 102,hamara homes realty,True,2,shapoorji pallonji joyville,shapoorji,apartment
9380000,under construction,1368,6856.0,2 bhk apartment in shapoorji pallonji joyville,sector 102,md developers,True,2,shapoorji pallonji joyville,shapoorji,apartment
11600000,under construction,1692,6855.0,3 bhk apartment in shapoorji pallonji joyville,sector 102,md developers,True,3,shapoorji pallonji joyville,shapoorji,apartment
55600000,under construction,3525,15773.0,3 bhk apartment in tribeca trump towers delhi ncr,sector 65,md developers,True,3,tribeca trump towers delhi ncr,tribeca,apartment
3900000,under construction,665,5864.0,2 bhk apartment in agrante kavyam homes,sector 108,md developers,True,2,agrante kavyam homes,agrante,apartment
13000000,under construction,2025,6419.0,3 bhk apartment in emaar palm heights,sector 77,md developers,True,3,emaar palm heights,emaar,apartment
8000000,ready to move,1450,5517.0,3 bhk apartment in emaar palm hills,sector 77,karshni buildwell,False,3,emaar palm hills,emaar,apartment
11000000,ready to move,1017,10816.0,3 bhk apartment in tulip violet,sector 69,property consultant,False,3,tulip violet,tulip,apartment
14000000,ready to move,1256,11146.0,4 bhk apartment in tulip violet,sector 69,karshni buildwell,False,4,tulip violet,tulip,apartment
20000000,ready to move,2308,8696.0,4 bhk apartment in dlf the primus,sector 82a,home,False,4,dlf the primus,dlf,apartment
15800000,ready to move,1818,8696.0,3 bhk apartment in dlf the primus,sector 82a,property in gurgaon,False,3,dlf the primus,dlf,apartment
15600000,ready to move,1799,8696.0,3 bhk apartment in dlf the primus,sector 82a,properties for sale in gurgaon,False,3,dlf the primus,dlf,apartment
11400000,ready to move,1920,5937.0,3 bhk apartment in bestech park view sanskruti,sector 92,chaahat homes infratech,False,3,bestech park view sanskruti,bestech,apartment
20000000,ready to move,2308,8696.0,4 bhk apartment in dlf the primus,sector 82a,chaahat homes infratech,False,4,dlf the primus,dlf,apartment
9500000,ready to move,1750,5428.0,3 bhk apartment in dlf regal gardens,sector 90,chaahat homes infratech,False,3,dlf regal gardens,dlf,apartment
10000000,ready to move,1827,5473.0,3 bhk apartment in dlf regal gardens,sector 90,viraj landbase,False,3,dlf regal gardens,dlf,apartment
14400000,ready to move,2215,6507.0,4 bhk apartment in dlf regal gardens,sector 90,chaahat homes infratech,False,4,dlf regal gardens,dlf,apartment
22200000,ready to move,2285,9715.0,3 bhk apartment in microtek greenburg,sector 86,chaahat homes infratech,False,3,microtek greenburg,microtek,apartment
22000000,ready to move,3060,7189.0,4 bhk apartment in microtek greenburg,sector 86,chaahat homes infratech,False,4,microtek greenburg,microtek,apartment
10600000,ready to move,1480,7162.0,2 bhk apartment in microtek greenburg,sector 86,chaahat homes infratech,False,2,microtek greenburg,microtek,apartment
13700000,ready to move,1895,7229.0,3 bhk apartment in microtek greenburg,sector 86,chaahat homes infratech,False,3,microtek greenburg,microtek,apartment
22600000,ready to move,2606,8696.0,4 bhk apartment in dlf the primus,sector 82a,chaahat homes infratech,False,4,dlf the primus,dlf,apartment
19700000,ready to move,2273,8696.0,4 bhk apartment in dlf the primus,sector 82a,chaahat homes infratech,False,4,dlf the primus,dlf,apartment
18100000,ready to move,2086,8696.0,3 bhk apartment in dlf the primus,sector 82a,chaahat homes infratech,False,3,dlf the primus,dlf,apartment
18100000,ready to move,2092,8696.0,3 bhk apartment in dlf the primus,sector 82a,chaahat homes infratech,False,3,dlf the primus,dlf,apartment
22400000,ready to move,2576,8696.0,4 bhk apartment in dlf the primus,sector 82a,chaahat homes infratech,False,4,dlf the primus,dlf,apartment
15300000,under construction,2162,7076.0,4 bhk apartment in shapoorji pallonji joyville,sector 102,chaahat homes infratech,True,4,shapoorji pallonji joyville,shapoorji,apartment
13000000,ready to move,3240,4012.0,4 bhk independent floor in builder floors south city 2,south city ii,chaahat homes infratech,False,4,builder floors south city 2,builder,floor
14000000,under construction,1330,10526.0,2 bhk apartment in tata housing development tata la vida,sector 113,chaahat homes infratech,True,2,tata hous,tata,apartment
12900000,under construction,1276,10109.0,2 bhk apartment in tata housing development tata la vida,sector 113,property in gurgaon,True,2,tata hous,tata,apartment
24900000,under construction,2217,11231.0,3 bhk apartment in tata housing development tata la vida,sector 113,properties for sale in gurgaon,True,3,tata hous,tata,apartment
10500000,ready to move,1962,5351.0,3 bhk independent floor,sector51 gurgaon,growmax wealth management services,False,3,outside socity,outside,plot
21200000,ready to move,1975,10734.0,4 bhk apartment in emaar emerald floors premier phase 3,sector 65,growmax wealth management services,False,4,emaar emerald floors premier phase 3,emaar,apartment
13500000,ready to move,1600,8437.0,3 bhk independent floor,sushant lok phase 3,growmax wealth management services,False,3,outside socity,outside,plot
17200000,ready to move,2150,8000.0,3 bhk apartment in ats tourmaline,sector 109,himanshu,False,3,ats tourmal,ats,apartment
14000000,ready to move,1750,8000.0,3 bhk apartment in ats tourmaline,sector 109,jitender,False,3,ats tourmal,ats,apartment
20600000,ready to move,2585,8000.0,3 bhk apartment in ats tourmaline,sector 109,himanshu,False,3,ats tourmal,ats,apartment
25200000,ready to move,3150,8000.0,4 bhk apartment in ats tourmaline,sector 109,truvisory infratech,False,4,ats tourmal,ats,apartment
2618000,under construction,721,3637.0,3 bhk apartment in pyramid altia,sector 70,truvisory infratech,True,3,pyramid altia,pyramid,apartment
1396000,under construction,396,3534.0,1 bhk apartment in pyramid altia,sector 70,truvisory infratech,True,1,pyramid altia,pyramid,apartment
1376000,under construction,394,3503.0,1 bhk apartment in pyramid altia,sector 70,truvisory infratech,True,1,pyramid altia,pyramid,apartment
2623000,under construction,742,3540.0,3 bhk apartment in pyramid altia,sector 70,just plan solution pvt ltd,True,3,pyramid altia,pyramid,apartment
1284000,under construction,368,3500.0,1 bhk apartment in pyramid altia,sector 70,just plan solution pvt ltd,True,1,pyramid altia,pyramid,apartment
27000000,ready to move,3150,8571.0,4 bhk apartment in ats tourmaline,sector 109,just plan solution pvt ltd,False,4,ats tourmal,ats,apartment
15000000,under construction,1389,10799.0,3 bhk apartment in hero homes gurgaon,sector 104,just plan solution pvt ltd,True,3,hero homes gurgaon,hero,apartment
36000000,ready to move,3000,12000.0,4 bhk apartment in dlf the belaire,sector 54,just plan solution pvt ltd,False,4,dlf the belaire,dlf,apartment
34200000,ready to move,2858,12000.0,4 bhk apartment in dlf the belaire,sector 54,pooja thapa,False,4,dlf the belaire,dlf,apartment
49100000,ready to move,4098,12000.0,4 bhk apartment in dlf the belaire,sector 54,pooja thapa,False,4,dlf the belaire,dlf,apartment
41100000,ready to move,3430,12000.0,4 bhk apartment in dlf the belaire,sector 54,home,False,4,dlf the belaire,dlf,apartment
15700000,under construction,2180,7202.0,4 bhk apartment in shapoorji pallonji joyville gurugram phase iv,sector 102,property in gurgaon,True,4,shapoorji pallonji joyville gurugram phase iv,shapoorji,apartment
8293000,under construction,1215,6826.0,2 bhk apartment in shapoorji pallonji joyville gurugram phase iv,sector 102,properties for sale in gurgaon,True,2,shapoorji pallonji joyville gurugram phase iv,shapoorji,apartment
11600000,under construction,1692,6856.0,3 bhk apartment in shapoorji pallonji joyville gurugram phase iv,sector 102,provident capital,True,3,shapoorji pallonji joyville gurugram phase iv,shapoorji,apartment
6266000,under construction,915,6849.0,2 bhk apartment in shapoorji pallonji joyville gurugram phase iv,sector 102,saatvik homes decor,True,2,shapoorji pallonji joyville gurugram phase iv,shapoorji,apartment
